    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      0.50000
    -3.80000      4.50000
    -3.40000      3.75000
    -3.00000      6.25000
    -2.60000      9.50000
    -2.20000      8.25000
    -1.80000      7.75000
    -1.40000      8.25000
    -1.00000      6.75000
    -0.60000      8.75000
    -0.20000      6.75000
     0.20000      6.50000
     0.60000      8.00000
     1.00000      7.25000
     1.40000      9.00000
     1.80000      6.50000
     2.20000      7.25000
     2.60000      7.00000
     3.00000      7.75000
     3.40000      4.75000
     3.80000      3.50000
     4.20000      1.00000
     4.60000      0.00000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
 after hadron evolution
    -9.80000      0.00000
    -9.40000      0.00000
    -9.00000      0.00000
    -8.60000      0.00000
    -8.20000      0.00000
    -7.80000      0.00000
    -7.40000      0.00000
    -7.00000      0.00000
    -6.60000      0.00000
    -6.20000      0.00000
    -5.80000      0.00000
    -5.40000      0.00000
    -5.00000      0.00000
    -4.60000      0.00000
    -4.20000      1.00000
    -3.80000      8.00000
    -3.40000      9.75000
    -3.00000     11.75000
    -2.60000     17.50000
    -2.20000     16.25000
    -1.80000     17.00000
    -1.40000     14.00000
    -1.00000     14.25000
    -0.60000      9.25000
    -0.20000     11.25000
     0.20000     10.75000
     0.60000     12.75000
     1.00000     14.00000
     1.40000     16.00000
     1.80000     14.25000
     2.20000     18.00000
     2.60000     16.25000
     3.00000     13.75000
     3.40000      9.75000
     3.80000      6.75000
     4.20000      1.50000
     4.60000      0.25000
     5.00000      0.00000
     5.40000      0.00000
     5.80000      0.00000
     6.20000      0.00000
     6.60000      0.00000
     7.00000      0.00000
     7.40000      0.00000
     7.80000      0.00000
     8.20000      0.00000
     8.60000      0.00000
     9.00000      0.00000
     9.40000      0.00000
     9.80000      0.00000
